Date,NVDA,MSFT,AAPL,AMZN,JPM,WMT,V,JNJ,PG,HD,KO,CSCO,IBM,CVX,UNH,CRM,DIS,AXP,MCD,GS,MRK,CAT,VZ,BA,AMGN,HON,NKE,SHW,MMM,TRV
2016-12-09,2.2615115642547607,55.94668960571289,26.319108963012695,38.43299865722656,67.47948455810547,20.122827529907227,74.624267578125,88.7113265991211,66.6534194946289,108.66513061523438,32.13583755493164,22.98876190185547,109.41397857666016,80.62938690185547,140.6015625,70.5517807006836,98.7695083618164,66.18737030029297,99.13308715820312,202.231689453125,44.75443649291992,78.3720932006836,32.48408126831055,145.0886688232422,111.04562377929688,93.54080200195312,46.60136032104492,83.64916229248047,111.1746826171875,98.7270736694336
2016-12-12,2.2065863609313965,56.127254486083984,26.16897964477539,38.00600051879883,66.87962341308594,20.579376220703125,74.02079772949219,91.16102600097656,67.25382995605469,109.63452911376953,32.059322357177734,23.07288932800293,108.74378204345703,81.56234741210938,140.04835510253906,69.76864624023438,98.01596069335938,65.13397216796875,99.5255126953125,198.31834411621094,45.11259078979492,78.0029296875,32.654415130615234,145.70982360839844,112.83380126953125,94.4904556274414,46.43918991088867,83.59976196289062,111.89098358154297,100.15180206298828
2016-12-13,2.2455015182495117,56.85852813720703,26.60551643371582,38.71699905395508,66.9033203125,20.616708755493164,74.68089294433594,91.57984924316406,67.29331970214844,111.23123931884766,31.952190399169922,23.394084930419922,110.57699584960938,81.75032043457031,140.97035217285156,70.98796081542969,97.81816864013672,65.36414337158203,100.29398345947266,199.47227478027344,45.510318756103516,78.77409362792969,33.03294372558594,145.24627685546875,114.85423278808594,95.0376968383789,47.123966217041016,83.23851776123047,111.38645935058594,100.58250427246094
2016-12-14,2.375547170639038,56.58768081665039,26.60551643371582,38.441001892089844,66.87962341308594,20.484622955322266,74.6148681640625,90.86864471435547,66.6534194946289,110.77505493164062,31.5313777923584,23.294668197631836,110.7215576171875,80.73381805419922,140.3732452392578,70.71039581298828,98.00655364990234,65.56773376464844,100.42478942871094,200.62623596191406,45.51768112182617,76.90359497070312,32.572410583496094,143.21583557128906,115.10192108154297,93.76612091064453,46.664432525634766,82.2813720703125,109.99748992919922,99.70452880859375
2016-12-15,2.431210517883301,56.49740219116211,26.75102996826172,38.04999923706055,67.882080078125,20.40997314453125,74.96375274658203,91.57984924316406,66.8982925415039,110.6610107421875,31.7915096282959,23.424673080444336,110.39958953857422,81.49271392822266,141.04055786132812,69.61994934082031,98.32678985595703,66.33785247802734,100.0323715209961,203.1932830810547,45.937496185302734,77.55172729492188,32.68596267700195,142.5668182373047,116.41790771484375,93.62931823730469,46.21392822265625,82.66112518310547,109.63619995117188,99.7293701171875
2016-12-16,2.4730818271636963,56.24462890625,26.785669326782227,37.88850021362305,67.04536437988281,20.38125228881836,73.87938690185547,91.57192993164062,66.8982925415039,110.06632995605469,31.936899185180664,23.394084930419922,109.5519790649414,82.20983123779297,143.9558868408203,69.25315856933594,97.87467956542969,66.39098358154297,100.75179290771484,199.7649383544922,45.98905944824219,75.95194244384766,32.976165771484375,143.24363708496094,115.62828826904297,93.6615219116211,45.88053894042969,83.90852355957031,110.52693176269531,100.72332763671875
2016-12-19,2.503129482269287,57.43632125854492,26.9404239654541,38.29999923706055,67.43217468261719,20.55353546142578,73.64364624023438,91.68255615234375,66.9219970703125,110.33515930175781,31.883329391479492,23.516448974609375,109.51909637451172,81.91043853759766,141.84849548339844,68.90621185302734,99.1839370727539,65.99262237548828,100.54740142822266,199.90708923339844,45.03156661987305,76.05862426757812,33.379940032958984,144.80120849609375,114.36652374267578,94.39385986328125,45.81746292114258,83.01930236816406,110.96915435791016,100.84758758544922
2016-12-20,2.5903193950653076,57.36410903930664,27.012025833129883,38.56100082397461,68.30039978027344,20.622451782226562,73.8888168334961,91.3980712890625,66.81139373779297,111.69562530517578,31.875680923461914,23.37114906311035,110.12361907958984,82.11930847167969,141.89239501953125,69.25315856933594,99.33465576171875,66.44405364990234,100.82539367675781,203.26858520507812,44.56019592285156,77.3958511352539,33.51242446899414,144.9959259033203,113.96401977539062,94.73184967041016,46.664432525634766,82.18872833251953,111.27435302734375,101.41913604736328
2016-12-21,2.606574296951294,57.36410903930664,27.037429809570312,38.529998779296875,68.47406005859375,20.455909729003906,73.6813735961914,91.12150573730469,66.58230590820312,111.46753692626953,31.806835174560547,23.264083862304688,109.94619750976562,82.09146881103516,141.66404724121094,69.50099182128906,99.4288330078125,66.67422485351562,100.7027359008789,201.8888397216797,43.7720947265625,76.96924591064453,33.417781829833984,146.0065155029297,113.15117645263672,94.32144165039062,47.123966217041016,83.73871612548828,111.1373519897461,101.52680969238281
2016-12-22,2.6381008625030518,57.37311935424805,26.859582901000977,38.31700134277344,68.58454895019531,19.982126235961914,73.45504760742188,91.22425842285156,66.73240661621094,110.32699584960938,31.7915096282959,23.294668197631836,109.76878356933594,82.69020080566406,141.88356018066406,69.29281616210938,99.2969741821289,66.01915740966797,101.14421081542969,200.78512573242188,43.88257598876953,77.21534729003906,33.84678268432617,145.98797607421875,113.29823303222656,94.0960922241211,46.979793548583984,83.42996215820312,111.616943359375,101.15403747558594
2016-12-23,2.703862190246582,57.093265533447266,26.912704467773438,38.02949905395508,68.71087646484375,19.9677677154541,73.69080352783203,91.6351547241211,67.11949920654297,110.01744079589844,31.829771041870117,23.348203659057617,109.53883361816406,82.44651794433594,143.1567840576172,69.26307678222656,99.04266357421875,66.36441802978516,100.6700439453125,201.49581909179688,43.86783981323242,77.3794174194336,33.8657112121582,146.3124542236328,114.21945190429688,94.15243530273438,46.772560119628906,84.07524871826172,111.33663177490234,101.15403747558594
2016-12-27,2.8895716667175293,57.129364013671875,27.08362579345703,38.56999969482422,68.77400970458984,20.013713836669922,73.87938690185547,91.59563446044922,66.83511352539062,110.18853759765625,31.837432861328125,23.46291732788086,109.82137298583984,82.30731201171875,142.81436157226562,69.24324798583984,99.06149291992188,66.37322998046875,100.61280059814453,201.9891815185547,44.037254333496094,77.56812286376953,33.840476989746094,146.0065155029297,114.84650421142578,94.18461608886719,46.21392822265625,84.09998321533203,111.44256591796875,101.03809356689453
2016-12-28,2.6908092498779297,56.86756134033203,26.968135833740234,38.60649871826172,68.27671813964844,19.901721954345703,73.83221435546875,90.95558166503906,66.41639709472656,110.03374481201172,31.66909408569336,23.264083862304688,109.19718170166016,82.09146881103516,141.76063537597656,68.4898452758789,98.24201965332031,65.8332748413086,100.29398345947266,201.228271484375,43.65425109863281,76.41958618164062,33.71430206298828,144.72706604003906,114.31233215332031,93.1545181274414,45.970645904541016,83.4577407836914,110.91930389404297,101.12091827392578
2016-12-29,2.7445011138916016,56.78630065917969,26.96120834350586,38.25749969482422,67.79527282714844,19.887371063232422,73.86051177978516,91.26373291015625,66.63760375976562,110.0582046508789,31.829771041870117,23.294668197631836,109.4665756225586,82.0287857055664,141.409423828125,68.54933166503906,98.4869155883789,65.43492889404297,100.3838882446289,199.16285705566406,43.48484802246094,76.534423828125,33.903560638427734,144.346923828125,114.39746856689453,93.35570526123047,46.00668716430664,83.7140121459961,111.1248779296875,101.29489135742188
2016-12-30,2.628988027572632,56.10017395019531,26.75102996826172,37.493499755859375,68.1109848022461,19.847171783447266,73.56822204589844,91.04248046875,66.42430114746094,109.22720336914062,31.722646713256836,23.111133575439453,109.06575012207031,81.94527435302734,140.53126525878906,67.86532592773438,98.16667938232422,65.57656860351562,99.5091552734375,200.22482299804688,43.35965347290039,76.08324432373047,33.676456451416016,144.337646484375,113.18215942382812,93.23497009277344,45.79945755004883,82.97605895996094,111.22453308105469,101.40258026123047
2017-01-03,2.51248836517334,56.49740219116211,26.827251434326172,37.68349838256836,68.85293579101562,19.715087890625,74.96375274658203,91.54032135009766,66.51909637451172,109.41461944580078,31.982803344726562,23.35584831237793,109.85421752929688,82.04967498779297,141.7694091796875,69.92726135253906,99.91864013671875,66.70079803466797,97.79236602783203,201.99754333496094,44.30240249633789,77.10871124267578,34.43349838256836,145.53367614746094,116.68110656738281,93.50054168701172,46.835628509521484,84.76688385009766,110.9006576538086,100.14351654052734
