,60/40,BTC,ETH,HFs,PE,RealEstate,SG Macro,SG CTA,Commodities,Gold
2010-04-08,157.75938999795542,,,1183.37,42.49711608886719,10.672693438720014,322.19413,1959.181892,30.565516259043108,112.6500015258789
2010-04-09,158.45572394654522,,,1184.23,42.87246322631836,10.842268973584424,322.19413,1960.641483,30.555968462253382,113.63999938964844
2010-04-12,158.77664125009193,,,1184.17,43.1226921081543,10.771091373688824,322.19413,1955.945746,30.3936923310035,113.01000213623047
2010-04-13,158.96821880421174,,,1183.14,42.9141731262207,11.016034092774733,322.19413,1948.127831,30.51778637863834,112.69000244140625
2010-04-14,159.89160595074006,,,1185.63,43.87337112426758,11.02649986834808,322.19413,1963.954422,30.975984126980222,113.02999877929688
2010-04-15,160.07712801602526,,,1188.47,43.70655059814453,10.752250207267405,322.19413,1971.873086,31.12871610285793,113.6500015258789
2010-04-16,158.906598660416,,,1184.21,42.9141731262207,10.528249113471446,322.19413,1954.248484,30.536878330800246,111.23999786376953
2010-04-19,159.1135384108059,,,1182.55,42.9141731262207,10.568019312503747,322.19413,1942.689105,30.183686319348844,111.1500015258789
2010-04-20,160.0005383390268,,,1185.13,43.20610046386719,10.73340652231017,322.19413,1957.787684,30.240960355125793,111.45999908447266
2010-04-21,160.02744890610595,,,1186.12,42.99757766723633,10.93438568023416,322.19413,1962.141804,30.317326343064643,112.30999755859375
2010-04-22,160.16907949723506,,,1184.53,42.78905487060547,11.093495439525224,322.19413,1955.450901,30.326872319145597,111.83999633789062
2010-04-23,160.62794264505078,,,1187.54,43.41461944580078,11.237944801845419,322.19413,1956.483379,30.699156282758903,113.19000244140625
2010-04-26,160.30070271877705,,,1187.79,43.2478141784668,11.309123661008925,322.19413,1968.192932,30.527332354719295,112.75
2010-04-27,158.58608646633715,,,1184.1,41.74643325805664,10.9511352026624,322.19413,1951.910072,29.868676391512484,114.62999725341797
2010-04-28,158.98582470998494,,,1183.79,41.49620819091797,10.98881753550524,322.19413,1947.301612,30.11686448678218,114.30999755859375
2010-04-29,160.2792284847959,,,1185.33,42.58052444458008,11.443107247755771,322.19413,1962.907287,30.4605123428614,114.27999877929688
2010-04-30,159.01938307719863,,,1185.55,42.038360595703125,11.08720917413452,322.23656,1962.836622,30.680064330597002,115.36000061035156
2010-05-03,160.0889084049838,,,1184.43,42.37200927734375,11.430547309653427,322.23656,1967.141123,30.86143605542634,115.7300033569336
2010-05-04,158.24628864023188,,,1179.85,40.745506286621094,11.162575099088109,322.23656,1947.992971,29.887766522965624,114.87000274658203
2010-05-05,157.93062854204416,,,1176.74,39.41096878051758,11.005569576469293,322.23656,1945.54824,29.095468715334246,115.08999633789062
2010-05-06,155.51954246175956,,,1172.06,37.784488677978516,10.563832246713664,322.23656,1937.159036,27.940432920170505,118.48999786376953
2010-05-07,153.99492645240124,,,1166.48,36.99209213256836,10.385887617340714,322.23656,1916.735568,27.8545209561507,118.2699966430664
2010-05-10,157.43598601993037,,,1173.46,39.28585433959961,11.07045965170628,322.23656,1930.551398,28.41772079996553,117.56999969482422
2010-05-11,157.2484444675123,,,1172.61,39.202449798583984,11.083025886148157,322.23656,1938.514923,28.29362493162191,120.66000366210938
2010-05-12,158.38705832342256,,,1174.96,40.03654098510742,11.263063418782197,322.23656,1946.957155,28.589544728005137,121.4000015258789
2010-05-13,157.39098097303795,,,1175.13,39.74460983276367,11.114424472136108,322.23656,1954.7664,28.25544284800687,120.55999755859375
2010-05-14,156.12036591850924,,,1170.91,38.451751708984375,10.771091373688826,322.23656,1960.329665,27.26268318409302,120.37000274658203
2010-05-17,156.02771578918387,,,1167.9,38.28493881225586,10.754343110528495,322.23656,1953.270518,26.53720538831954,119.36000061035156
2010-05-18,155.25497943980608,,,1168.16,37.2423095703125,10.48009407908177,322.23656,1958.554115,26.39401938852279,119.48999786376953
2010-05-19,154.79747938061442,,,1160.45,37.03380584716797,10.392165697490023,322.23656,1944.444691,26.241287412645082,116.62999725341797
2010-05-20,152.04301095199648,,,1151.0,35.407310485839844,9.889724099019585,322.23656,1928.780245,25.43944362893275,115.83999633789062
2010-05-21,153.33858370122542,,,1150.5,36.57503890991211,10.210030854157225,322.23656,1927.214075,25.725817449235024,115.22000122070312
2010-05-24,152.21470401286055,,,1150.86,35.69924545288086,10.004870297148734,322.23656,1931.67943,25.649451461296167,116.83999633789062
2010-05-25,152.52820459493722,,,1147.79,35.44901657104492,10.109546941900813,322.23656,1940.54777,25.324895557378852,117.36000061035156
2010-05-26,151.87269981408602,,,1149.98,35.532432556152344,10.069766668725256,322.23656,1939.540626,25.639905485215213,118.47000122070312
2010-05-27,154.12839466309137,,,1153.4,37.36743927001953,10.616173717259477,322.23656,1928.068243,26.604027220886206,118.69000244140625
2010-05-28,153.3080487487231,,,1154.21,36.61674880981445,10.457065846870272,322.23656,1935.178959,26.508569280785448,118.87999725341797
2010-05-31,153.3080487487231,,,1154.21,36.61674880981445,10.457065846870272,322.70596,1935.080265,26.508569280785448,118.87999725341797
2010-06-01,151.91559698429123,,,1150.86,35.99117660522461,10.25399315605124,322.70596,1935.07833,25.954915413051577,119.91000366210938
2010-06-02,153.78939069637772,,,1152.86,37.11720275878906,10.480094079081775,322.70596,1935.966531,26.33674535274584,119.77999877929688
2010-06-03,154.00267549893715,,,1153.39,36.86697006225586,10.452878151446233,322.70596,1926.942991,26.53720538831954,117.95999908447266
2010-06-04,151.78315872628625,,,1151.25,35.323909759521484,9.885540811033227,322.70596,1949.968033,25.754453556769114,119.19000244140625
2010-06-07,150.98365263908704,,,1148.94,34.57320785522461,9.835294762284322,322.70596,1958.296346,25.716271473154073,121.48999786376953
2010-06-08,151.6861140685398,,,1147.86,34.7817497253418,10.006959422606103,322.70596,1963.667953,25.926277484808725,121.0
2010-06-09,151.23557257407623,,,1146.59,34.698326110839844,10.057206730622914,322.70596,1954.476024,26.250833388726047,120.55999755859375
2010-06-10,153.1102807044921,,,1149.16,36.24140930175781,10.478000546186735,322.70596,1943.955079,26.833125184702777,118.97000122070312
2010-06-11,153.95214364784957,,,1149.72,36.65846252441406,10.586865515996802,322.70596,1949.6081,26.584935268724312,120.01000213623047
2010-06-14,153.75919078267404,,,1149.1,36.99209213256836,10.71247623043139,322.70596,1931.15311,26.899945196560672,119.5999984741211
2010-06-15,155.55353594281345,,,1150.94,38.11812210083008,10.944850196539607,322.70596,1928.714064,27.34859514811283,120.98999786376953
2010-06-16,155.7049232299652,,,1150.14,37.867889404296875,10.86529468726012,322.70596,1928.598341,27.720880932434913,120.33000183105469
2010-06-17,156.1598715986673,,,1153.27,37.74278259277344,10.882046728224173,322.70596,1929.917502,27.463145040375498,121.9000015258789
2010-06-18,156.12340254084052,,,1153.71,37.12897491455078,10.85064562370041,322.70596,1928.456554,27.568147135848438,122.83000183105469
2010-06-21,155.81592043264268,,,1153.62,37.003543853759766,10.773183017682014,322.70596,1925.15118,27.625422992334155,120.38999938964844
2010-06-22,154.7269727072462,,,1151.27,36.50181198120117,10.469622636802848,322.70596,1931.588885,27.386779052436648,121.44999694824219
2010-06-23,154.6997335628186,,,1150.44,36.79448699951172,10.47590638365774,322.70596,1928.102367,26.995403136661437,120.94999694824219
2010-06-24,153.18324600277586,,,1149.35,36.0418701171875,10.260105012836856,322.70596,1929.916712,27.129043160377233,121.30000305175781
2010-06-25,153.65212879871396,,,1149.32,36.50181198120117,10.521938921990516,322.70596,1931.939265,27.78770094429282,122.76000213623047
2010-06-28,153.85068411827282,,,1148.85,36.20912170410156,10.401581243629114,322.70596,1937.696444,27.281775136254947,121.08999633789062
2010-06-29,151.4620602821005,,,1145.24,34.829322814941406,10.067952693305523,322.70596,1937.644126,26.604027220886227,121.2699966430664
2010-06-30,150.69028757309957,,,1143.33,34.45301818847656,9.96870790066939,322.34422,1930.519408,26.527661232947377,121.68000030517578
2010-07-01,150.26061267253334,,,1142.07,34.787506103515625,9.949701770152181,322.34422,1921.436314,26.164921424706254,117.04000091552734
2010-07-02,149.66238034093107,,,1140.53,34.620269775390625,9.759663131802402,322.34422,1914.238614,25.830819544707985,118.48999786376953
2010-07-05,149.66238034093107,,,1140.53,34.620269775390625,9.759663131802402,322.34422,1916.122225,25.830819544707985,118.48999786376953
2010-07-06,150.39493559620604,,,1140.51,34.787506103515625,9.569625123086572,322.34422,1914.911235,26.050373353152363,116.51000213623047
2010-07-07,153.04474227106033,,,1141.77,36.16731262207031,10.025720625515442,322.34422,1913.182071,26.651755280582226,117.7300033569336
2010-07-08,153.81955188647726,,,1141.29,36.62723922729492,10.133409439100566,322.34422,1902.431901,26.909491172641637,117.20999908447266
2010-07-09,154.3626015378233,,,1144.22,37.003543853759766,10.266439130408015,322.34422,1900.636005,27.10995120821533,118.36000061035156
2010-07-12,154.52505283094004,,,1143.53,36.836299896240234,10.304445724736857,322.34422,1903.9089,26.68993736419726,117.33999633789062
2010-07-13,155.6564677414757,,,1147.12,37.46346664428711,10.530386091109273,322.34422,1899.15484,27.272229160173993,118.36000061035156
2010-07-14,155.9447393794438,,,1147.92,37.46346664428711,10.469156078043378,322.34422,1898.492034,27.272229160173993,118.30000305175781
2010-07-15,156.28073458926423,,,1147.95,37.83980178833008,10.44592132589516,322.34422,1905.839199,27.291321112335893,118.2300033569336
2010-07-16,153.98175229744024,,,1146.23,36.45998764038086,10.12496352924971,322.34422,1908.406364,26.919037148722587,116.66999816894531
2010-07-19,154.37584866523684,0.07482704991812898,0.0007929972105934045,1145.14,36.79448699951172,10.241101400855456,322.34422,1902.08763,26.96676520841858,115.7300033569336
2010-07-20,155.48193044933112,0.06547366867836286,0.000693872559269229,1146.68,36.836299896240234,10.416362530319034,322.34422,1904.832343,27.138589136458187,116.6500015258789
2010-07-21,154.63182020701203,0.07482704991812898,0.0007929972105934045,1149.09,36.29274368286133,10.21576241203499,322.34422,1911.047811,26.96676520841858,115.8499984741211
2010-07-22,156.3913044259963,0.046766906198830616,0.0004956232566208778,1152.11,37.46346664428711,10.583173342494087,322.34422,1915.416466,27.654059099868253,116.86000061035156
2010-07-23,157.02791199429345,0.05612028743859673,0.0005947479079450534,1153.55,37.881587982177734,10.707760272120451,322.34422,1906.469556,27.730425087807102,116.08999633789062
2010-07-26,158.0167737919379,0.05612028743859673,0.0005947479079450534,1154.98,38.55057144165039,10.984374838330082,322.34422,1903.33532,27.615877016253208,115.5199966430664
2010-07-27,157.79946319281723,0.05612028743859673,0.0005947479079450534,1153.82,38.634212493896484,10.982259268246672,322.34422,1894.960644,27.253137208012085,113.51000213623047
2010-07-28,157.42761504139028,0.05612028743859673,0.0005947479079450534,1154.71,38.42515182495117,10.96536618927706,322.34422,1897.840985,27.329503195950934,113.77999877929688
2010-07-29,157.08077903910396,0.06547366867836286,0.0006938725592692289,1156.15,38.50877380371094,10.868241374162011,322.34422,1904.931319,27.739971063888053,114.29000091552734
2010-07-30,157.41714459918438,0.056120287438596726,0.0005947479079450533,1157.41,38.299720764160156,10.906247338856899,322.34422,1921.502316,28.054980991724413,115.48999786376953
2010-08-02,159.41106398588605,0.056120287438596726,0.0005947479079450533,1158.56,39.135948181152344,11.237762207998937,322.34422,1928.315963,28.637272787701143,115.54000091552734
2010-08-03,159.2229995030485,0.056120287438596726,0.0005947479079450533,1158.08,38.885066986083984,11.178635801971335,322.34422,1934.600345,28.914100631922462,115.98999786376953
2010-08-04,159.62679817691316,0.056120287438596726,0.0005947479079450533,1158.69,39.052337646484375,11.214529974386533,322.34422,1937.072764,29.124106643577115,116.72000122070312
2010-08-05,159.81312417321294,0.056120287438596726,0.0005947479079450533,1159.86,39.01052474975586,11.075171832213499,322.34422,1940.416152,29.03819467955731,116.9800033569336
2010-08-06,159.80917583750684,0.056120287438596726,0.0005947479079450533,1159.59,38.96870422363281,11.039268844922955,322.34422,1941.859822,28.665910715944005,117.83999633789062
2010-08-09,160.32232897245177,0.06547366867836285,0.0006938725592692289,1160.48,38.96870422363281,11.149071969323582,322.34422,1944.898832,28.68500084739714,117.4000015258789
2010-08-10,160.09822217925273,0.06547366867836285,0.0006938725592692289,1157.53,38.50877380371094,11.062499819267451,322.34422,1939.822646,28.350900788107644,117.7300033569336
2010-08-11,157.74756050913615,0.06547366867836285,0.0006938725592692289,1155.22,37.04536819458008,10.796444214456269,322.34422,1944.712939,27.682697028111107,117.33999633789062
2010-08-12,157.00204727381055,0.06547366867836285,0.0006938725592692289,1156.45,37.17080307006836,10.671862321901532,322.34422,1944.681824,27.4440530882136,118.7699966430664
2010-08-13,156.98769640596345,0.05612028743859672,0.0005947479079450532,1156.41,36.87810516357422,10.648632606824942,322.34422,1946.000318,27.176771220073235,118.73999786376953
2010-08-16,157.39379538861,0.06547366867836284,0.0006938725592692288,1158.76,37.04536819458008,10.65918779041967,322.34422,1962.706731,27.081315100681245,119.7300033569336
2010-08-17,158.24251168200297,0.06547366867836284,0.0006938725592692288,1159.76,37.67253112792969,10.891466052166972,322.34422,1964.006043,27.434507112132646,119.75
2010-08-18,158.35439100561385,0.06547366867836284,0.0006938725592692288,1160.65,37.7143440246582,10.893576585178755,322.34422,1966.722263,27.38677905243665,120.22000122070312
2010-08-19,156.95934935143487,0.06547366867836284,0.0006938725592692288,1160.22,36.836299896240234,10.646523333081062,322.34422,1964.812576,27.100405232134378,120.38999938964844
2010-08-20,156.4499240402337,0.06547366867836284,0.0006938725592692288,1158.15,36.62723922729492,10.614847708153619,322.34422,1965.97771,26.976311184499533,119.97000122070312
2010-08-23,156.17295513582548,0.05612028743859671,0.0005947479079450531,1158.02,36.71086120605469,10.564174767584312,322.34422,1970.078739,26.66130125666317,119.77999877929688
2010-08-24,155.27375554821708,0.06547366867836284,0.0006938725592692287,1157.91,36.20912170410156,10.517719115234852,322.34422,1977.013416,26.18401337686815,120.36000061035156
2010-08-25,155.34791292727,0.056120287438596705,0.0005947479079450531,1156.67,36.29274368286133,10.654965465128196,322.34422,1975.222242,26.537205388319556,121.36000061035156
2010-08-26,155.01085475085603,0.056120287438596705,0.0005947479079450531,1156.17,36.083675384521484,10.595845355440131,322.34422,1976.44293,26.670847232744123,120.95999908447266
2010-08-27,155.71699353472508,0.06547366867836282,0.0006938725592692286,1156.81,37.003543853759766,10.764767330260918,322.34422,1969.570838,27.348595148112835,121.01000213623047
2010-08-30,154.83388927602624,0.0561202874385967,0.000594747907945053,1156.74,36.25092697143555,10.665525685794556,322.34422,1975.871495,26.95721923233762,120.91000366210938
2010-08-31,155.1127051383147,0.0561202874385967,0.000594747907945053,1159.35,36.29274368286133,10.764767330260918,324.58288,1988.185126,26.518115256866412,122.08000183105469
2010-09-01,157.42034616324702,0.0561202874385967,0.000594747907945053,1158.36,37.67253112792969,11.104729368521717,324.58288,1977.902233,26.99540313666143,121.69000244140625
2010-09-02,158.04493676038007,0.0561202874385967,0.000594747907945053,1160.67,37.923404693603516,11.244097584838006,324.58288,1979.294676,27.281775136254936,122.29000091552734
2010-09-03,158.93357361811502,0.0561202874385967,0.000594747907945053,1161.51,38.38333511352539,11.391905414665612,324.58288,1971.939617,27.40586918388978,121.86000061035156
2010-09-06,158.93357361811502,0.0561202874385967,0.000594747907945053,1161.51,38.38333511352539,11.391905414665612,324.58288,1970.624333,27.40586918388978,121.86000061035156
2010-09-07,158.32729801076937,0.0561202874385967,0.000594747907945053,1161.97,37.7979736328125,11.233537364171648,324.58288,1989.305852,27.444053088213593,122.69999694824219
2010-09-08,158.83060139947622,0.0561202874385967,0.000594747907945053,1161.13,38.00703430175781,11.239874000278624,324.58288,1982.687431,27.47269101645645,122.70999908447266
2010-09-09,158.78836002336357,0.0561202874385967,0.000594747907945053,1162.01,38.13246536254883,11.15541112396637,324.58288,1976.894018,27.377233076355694,121.55999755859375
2010-09-10,159.10130842205734,0.0561202874385967,0.000594747907945053,1162.28,38.55057144165039,11.199752465500326,324.58288,1965.208598,27.739971063888046,121.7300033569336
2010-09-13,160.48017240027093,0.0561202874385967,0.000594747907945053,1164.36,39.30320739746094,11.375013594963905,324.58288,1973.723847,28.06452696780536,121.62000274658203
2010-09-14,160.73017871028466,0.0561202874385967,0.000594747907945053,1166.18,39.42863845825195,11.341224918488864,324.58288,1990.691951,28.035890860271273,124.0199966430664
2010-09-15,160.89104815888822,0.0561202874385967,0.000594747907945053,1167.19,39.386817932128906,11.429912638628405,324.58288,1972.688133,27.902249015846706,123.94000244140625
2010-09-16,160.6486990384911,0.0561202874385967,0.000594747907945053,1168.12,39.261375427246094,11.368675699589021,324.58288,1962.943053,27.749517039969,124.62999725341797
2010-09-17,160.82543648831734,0.0561202874385967,0.000594747907945053,1169.02,39.04877853393555,11.402461857528246,324.58288,1972.027554,27.71133495635396,124.54000091552734
2010-09-20,162.53142023450349,0.0561202874385967,0.000594747907945053,1171.93,39.76027297973633,11.657961019476792,324.58288,1980.217384,27.864066932231665,124.87000274658203
2010-09-21,162.9068255079797,0.0561202874385967,0.000594747907945053,1172.23,40.1369514465332,11.474256498698175,324.58288,1983.528308,27.577693111929392,126.01000213623047
2010-09-22,162.50874210644128,0.0561202874385967,0.000594747907945053,1172.95,39.8021240234375,11.356011242250414,324.58288,1994.108448,27.606331040172254,126.19999694824219
2010-09-23,161.78706906012536,0.0561202874385967,0.000594747907945053,1173.02,39.42544937133789,11.101267641045945,324.58288,1990.864033,27.644513123787295,126.30000305175781
2010-09-24,163.5199165690841,0.0561202874385967,0.000594747907945053,1174.68,40.55548095703125,11.403726162506667,324.58288,2006.106088,28.121801003582313,126.69000244140625
2010-09-27,163.51806178832004,0.0561202874385967,0.000594747907945053,1175.99,40.47178649902344,11.290834053930677,324.58288,2012.997063,27.988160979866514,126.72000122070312
2010-09-28,164.0801424970185,0.0561202874385967,0.000594747907945053,1177.64,40.80659866333008,11.320653517963512,324.58288,2020.27606,27.96906902770461,127.8499984741211
2010-09-29,163.75143410761123,0.0561202874385967,0.000594747907945053,1178.48,40.72288513183594,11.237582132688264,324.58288,2019.997262,28.322262859864782,127.94999694824219
2010-09-30,163.3506903774512,0.0561202874385967,0.000594747907945053,1179.23,40.932167053222656,11.263144011928233,329.0902,2013.73527,28.646818763782097,127.91000366210938
2010-10-01,163.79811247435535,0.0561202874385967,0.000594747907945053,1178.96,41.2669792175293,11.318520318129407,329.0902,2010.976453,29.03819467955731,128.91000366210938
2010-10-04,163.2909621037776,0.0561202874385967,0.000594747907945053,1177.82,40.89031219482422,11.414368235586968,329.0902,2005.892705,28.82818866790266,128.4600067138672
2010-10-05,165.27106649626023,0.0561202874385967,0.000594747907945053,1179.65,41.93663787841797,11.563464296483223,329.0902,2030.601291,29.32456667915081,130.99000549316406
2010-10-06,165.68594886348444,0.0561202874385967,0.000594747907945053,1182.12,42.1458854675293,11.529391025461248,329.0902,2041.925954,29.448662547494425,131.80999755859375
2010-10-07,165.63181460417553,0.06547366867836282,0.0006938725592692285,1184.02,42.02033615112305,11.55494408982587,329.0902,2042.460939,29.057286631719208,130.3699951171875
2010-10-08,166.21658171984774,0.08418043115789504,0.0008921218619175794,1186.32,42.564414978027344,11.569855081110195,329.0902,2066.310755,29.78276442749269,131.66000366210938
2010-10-11,166.37721173971738,0.09353381239766116,0.000991246513241755,1188.33,42.64813232421875,11.5528171863313,329.0902,2070.90623,29.649122583068124,132.2899932861328
2010-10-12,166.49454372556653,0.08418043115789504,0.0008921218619175794,1188.45,42.68997573852539,11.652922688581723,329.0902,2073.749585,29.71594259492602,131.9600067138672
2010-10-13,167.27614853393754,0.10288719363742728,0.0010903711645659305,1193.0,43.27592086791992,11.767941700652282,329.0902,2087.409373,29.94504237945135,134.07000732421875
2010-10-14,166.50391100903448,0.09353381239766118,0.0009912465132417552,1192.8,43.44334030151367,11.731730192724575,329.0902,2089.939313,29.89731249904659,134.75
2010-10-15,166.42557385562563,0.10288719363742728,0.0010903711645659305,1192.05,43.234066009521484,11.725340667365513,329.0902,2081.293234,29.48684463110947,133.67999267578125
2010-10-18,167.23474065990092,0.09353381239766118,0.0009912465132417552,1191.19,43.61074447631836,11.665705517103568,329.0902,2084.833514,29.515482559352325,134.27999877929688
2010-10-19,166.12835156429173,0.09353381239766118,0.0009912465132417552,1187.29,42.64813232421875,11.72321376387094,329.0902,2055.493652,28.8663707515177,130.11000061035156
2010-10-20,167.06780337015272,0.09353381239766118,0.0009912465132417552,1190.0,43.19221878051758,11.95750307646539,329.0902,2076.821454,29.477298655028516,131.32000732421875
2010-10-21,166.9272222831912,0.10288719363742728,0.0010903711645659305,1190.12,43.317771911621094,11.934078174863245,329.0902,2070.703138,29.152744571819973,129.47000122070312
2010-10-22,167.13606634019706,0.09353381239766118,0.0009912465132417552,1189.05,43.234066009521484,11.936210115429445,329.0902,2068.290769,29.429570595332518,129.72999572753906
2010-10-25,167.4168011209058,0.12159395611695953,0.0012886204672142817,1190.39,43.52703857421875,11.959636276299495,329.0902,2084.249701,29.486844631109463,130.85000610351562
2010-10-26,166.99731752356666,0.14030071859649176,0.0014868697698626327,1189.18,43.44334030151367,11.889347719546093,329.0902,2068.094681,29.687306487391933,130.8800048828125
2010-10-27,166.32818478148357,0.17771424355555626,0.001883368375159335,1187.03,43.234066009521484,11.770068604146855,329.0902,2045.314618,29.47729865502851,129.52000427246094
2010-10-28,166.72248819306026,0.15900748107602403,0.0016851190725109839,1189.65,43.69445037841797,11.697651884630973,329.0902,2060.454037,29.58230257121022,131.24000549316406
2010-10-29,167.09088005379584,0.17771424355555626,0.001883368375159335,1192.48,44.19667434692383,11.706169572752513,329.0902,2067.447218,29.47729865502851,132.6199951171875
2010-11-01,167.01583114832454,0.18706762479532238,0.001982493026483511,1193.65,44.02927780151367,11.791371639326055,329.0902,2071.174825,29.70639843955384,131.9199981689453
2010-11-02,168.042032599971,0.17771424355555626,0.001883368375159335,1194.55,44.65706253051758,11.857393796411248,329.0902,2084.544259,30.059590451005246,132.49000549316406
2010-11-03,168.66649624732105,0.17771424355555626,0.001883368375159335,1194.42,45.24300003051758,11.844614745693123,329.0902,2082.903723,30.25050633120677,131.57000732421875
2010-11-04,171.1811035205372,0.21512776851462076,0.0022798669804560373,1200.21,46.28934097290039,12.151327074142989,329.0902,2118.600527,31.061896091000055,136.02999877929688
2010-11-05,171.2976463739867,0.24318791223391908,0.0025772409344285638,1202.06,46.3311882019043,12.27273938937633,329.0902,2113.75105,31.109624150696042,136.3800048828125
2010-11-08,171.11993870104027,0.22448114975438685,0.0023789916317802124,1202.53,46.20561599731445,12.213101720578573,329.0902,2105.469373,31.24326417441184,137.77999877929688
2010-11-09,169.80708436130402,0.19642100603508847,0.002081617677807686,1203.49,45.87079620361328,11.772200544713055,329.0902,2108.061206,31.00462023451433,135.58999633789062
2010-11-10,170.47334021148296,0.22448114975438682,0.0023789916317802124,1201.07,45.828948974609375,11.91277891748777,329.0902,2093.266833,31.405543947079263,137.24000549316406
2010-11-11,170.00526969383367,0.20577438727485461,0.0021807423291318614,1200.34,45.41041564941406,11.816929740762303,329.0902,2084.730491,31.31963198305946,137.66000366210938
2010-11-12,168.22469990671271,0.2525412934736852,0.002676365585752739,1196.8,44.866329193115234,11.706169572752515,329.0902,2053.934852,30.2218684029639,133.69000244140625
2010-11-15,167.24308003798149,0.2525412934736852,0.002676365585752739,1198.99,44.991905212402344,11.578374028499645,329.0902,2047.557384,30.212322426882945,132.4199981689453
2010-11-16,166.1144027150504,0.20577438727485456,0.002180742329131861,1193.13,43.98741912841797,11.214155971818219,329.0902,2014.128962,29.315020703069855,130.97000122070312
2010-11-17,165.9802287757141,0.2151277685146207,0.0022798669804560364,1191.89,43.945560455322266,11.312132052038258,329.0902,2010.56194,29.0191027273954,130.3800048828125
2010-11-18,167.32216334508732,0.2525412934736852,0.002676365585752739,1195.17,44.782623291015625,11.390937037645296,329.0902,2027.649706,29.725488571006974,132.08999633789062
2010-11-19,167.73831697681814,0.2618946747134513,0.002775490237076914,1194.45,44.991905212402344,11.444187699619805,329.0902,2019.839199,29.305476547697673,132.1999969482422
2010-11-22,167.99726583506612,0.2712480559532174,0.0028746148884010894,1192.16,44.61521530151367,11.46761637902567,329.0902,2018.518224,29.152744571819966,133.47999572753906
2010-11-23,166.6354224591193,0.2618946747134513,0.002775490237076914,1188.19,43.52703857421875,11.386683230656155,329.0902,2007.0268,29.229110559758816,134.41000366210938
2010-11-24,167.44216044588737,0.2618946747134513,0.002775490237076914,1192.83,44.11298370361328,11.606070366841626,329.0902,2016.694648,29.85913041543154,134.17999267578125
2010-11-25,167.44216044588737,0.2618946747134513,0.002775490237076914,1192.83,44.11298370361328,11.606070366841626,329.0902,2017.916765,29.85913041543154,134.17999267578125
2010-11-26,166.5182230577968,0.2618946747134513,0.002775490237076914,1192.17,43.52703857421875,11.571987021676398,329.0902,2005.932357,29.725488571006974,133.11000061035156
2010-11-29,166.96667170209463,0.2151277685146207,0.0022798669804560364,1191.1,43.4014892578125,11.565592459245709,329.0902,2006.997507,30.2218684029639,133.50999450683594
2010-11-30,166.50400118691138,0.19642100603508844,0.0020816176778076854,1189.23,42.773681640625,11.520864522464366,328.27062,2009.046652,29.84003846326964,135.4199981689453
2010-12-01,167.8168287340543,0.2151277685146207,0.0022798669804560364,1193.31,43.945560455322266,11.608196011068294,328.27062,2023.983914,30.756432139244637,135.3800048828125
2010-12-02,168.9884839987618,0.24318791223391903,0.002577240934428563,1197.03,44.866329193115234,11.765811019353997,328.27062,2031.280376,31.071440246372227,135.1999969482422
2010-12-03,169.27858825595456,0.2338345309941529,0.0024781162831043874,1200.65,45.2011604309082,11.7828501734008,328.27062,2037.148745,31.567820078329156,138.07000732421875
2010-12-06,169.56582444282026,0.18706762479532232,0.00198249302648351,1202.62,45.075592041015625,11.789242217295676,328.27062,2040.943953,31.49145591109907,139.11000061035156
2010-12-07,168.56227505416658,0.21512776851462065,0.0022798669804560364,1201.02,45.15929412841797,11.82757936945005,328.27062,2034.708869,31.224172222249933,136.5
2010-12-08,168.41032889492092,0.2244811497543868,0.002378991631780212,1202.64,45.4522819519043,11.650793266551348,328.27062,2025.707317,31.424632257823628,134.7899932861328
2010-12-09,168.9554451249708,0.18706762479532232,0.00198249302648351,1202.06,45.661537170410156,11.525122107257236,328.27062,2028.814752,31.357812245965732,135.3699951171875
2010-12-10,169.04205500140125,0.18706762479532232,0.00198249302648351,1203.22,45.745262145996094,11.644401222656473,328.27062,2027.621809,31.29099223410783,135.41000366210938
2010-12-13,169.31022017860266,0.21512776851462065,0.0022798669804560364,1205.64,45.99637222290039,11.674220686689305,328.27062,2038.418895,31.56782007832915,136.0500030517578
2010-12-14,168.7465791798064,0.23383453099415288,0.002478116283104387,1206.24,45.91263961791992,11.55494408982588,328.27062,2039.900826,31.510544221843432,136.17999267578125
2010-12-15,168.0043763298945,0.22448114975438674,0.0023789916317802115,1205.83,45.36856460571289,11.427147286305104,328.27062,2035.639473,31.462816162147437,134.6999969482422
2010-12-16,168.9883877872674,0.23383453099415288,0.002478116283104387,1205.19,45.4522819519043,11.456969268873749,328.27062,2034.352949,31.376904198127633,133.80999755859375
2010-12-17,169.63504150036,0.22448114975438674,0.0023789916317802115,1205.81,44.17179870605469,11.546427660972245,328.27062,2040.079652,31.510544221843432,134.1999969482422
2010-12-20,169.88741796481943,0.25254129347368515,0.0026763655857527384,1206.28,44.34038543701172,11.678482049285886,328.27062,2045.512384,31.835100125760746,135.11000061035156
2010-12-21,170.70248115547764,0.2244811497543868,0.002378991631780212,1208.21,44.888328552246094,11.806278852806663,328.27062,2059.693922,32.05465575491389,135.32000732421875
2010-12-22,170.86635369502537,0.2338345309941529,0.0024781162831043874,1208.97,45.09906005859375,11.888520380531334,328.27062,2064.645426,32.24556799369787,135.0500030517578
2010-12-23,170.49159335144094,0.2338345309941529,0.0024781162831043874,1210.1,45.09906005859375,11.851919758820427,328.27062,2067.878661,32.369663862041484,134.66000366210938
