,60/40,BTC,ETH,HFs,PE,RealEstate,SG Macro,SG CTA,Commodities,Gold
2006-03-01,138.98136561900859,,,1200.95,,12.050673005676405,259.1821,1547.400286,,56.099998474121094
2006-03-02,138.7566995682446,,,1201.75,,12.021571320163273,259.1821,1546.084995,,56.7400016784668
2006-03-03,138.23287825270322,,,1201.6,,11.971922157258632,259.1821,1545.559326,,56.279998779296875
2006-03-06,137.6760322572849,,,1200.43,,12.191059989928265,259.1821,1547.243986,,55.22999954223633
2006-03-07,137.57193655377347,,,1194.86,,12.014722161032772,259.1821,1549.286348,,54.95000076293945
2006-03-08,137.77462777327952,,,1192.32,,12.0369746874154,259.1821,1541.524424,,53.970001220703125
2006-03-09,137.26631037646476,,,1193.26,,12.158526798875396,259.1821,1545.640295,,54.2400016784668
2006-03-10,137.95011663174682,,,1195.5,,12.292062105460575,259.1821,1556.799818,,53.83000183105469
2006-03-13,138.06041424183286,,,1198.0,,12.245846966631847,259.1821,1560.551706,,54.310001373291016
2006-03-14,139.2521141846914,,,1199.93,,12.34171000909713,259.1821,1542.855049,,54.869998931884766
2006-03-15,139.53136494820927,,,1203.51,,12.557416336227027,259.1821,1546.141331,,55.119998931884766
2006-03-16,140.0513368521602,,,1203.82,,12.692668025216117,259.1821,1532.442519,,55.34000015258789
2006-03-17,140.01036700859527,,,1206.27,,12.836478959399184,259.1821,1536.825304,,55.119998931884766
2006-03-20,139.97860743581884,,,1205.98,,12.63446717272603,259.1821,1536.579411,,55.16999816894531
2006-03-21,139.21656724045047,,,1204.27,,12.449565061564208,259.1821,1546.720836,,54.83000183105469
2006-03-22,139.80020832740198,,,1205.2,,12.485520943280195,259.1821,1545.266919,,54.75
2006-03-23,139.48449120939296,,,1205.45,,12.559132718630933,259.1821,1555.125722,,54.70000076293945
2006-03-24,139.7880484056152,,,1207.55,,12.522966539144253,259.1821,1547.723323,,55.709999084472656
2006-03-27,139.54457227110518,,,1207.49,,12.39893492881903,259.1821,1546.547053,,56.38999938964844
2006-03-28,138.75598984524882,,,1206.41,,12.5384618329668,259.1821,1563.35802,,56.060001373291016
2006-03-29,139.23378226575727,,,1209.35,,12.815797999590341,259.1821,1573.785618,,57.06999969482422
2006-03-30,138.92441976909055,,,1212.39,,12.617700018134617,259.1821,1575.107598,,58.599998474121094
2006-03-31,138.9671148105555,,,1212.16,,12.660764468207228,260.75377,1575.548628,,58.099998474121094
2006-04-03,138.84136709960106,,,1215.11,,12.385156017400389,260.75377,1590.012164,,58.470001220703125
2006-04-04,139.38126405067067,,,1216.15,,12.343812986804043,260.75377,1583.477214,,58.33000183105469
2006-04-05,139.8002503467027,,,1218.58,,12.46267152382386,260.75377,1578.948469,,58.65999984741211
2006-04-06,139.5530725800873,,,1220.45,,12.390325312901535,260.75377,1587.743212,,59.279998779296875
2006-04-07,138.44585870594656,,,1217.9,,12.206010020668712,260.75377,1590.267724,,58.59000015258789
2006-04-10,138.64271192565394,,,1217.89,,12.059598697883976,260.75377,1598.743851,,59.599998474121094
2006-04-11,138.03867279096664,,,1214.34,,12.032032060170085,260.75377,1590.270509,,59.0099983215332
2006-04-12,138.06302721557708,,,1214.52,,12.018256926555713,260.75377,1593.928131,,59.43000030517578
2006-04-13,137.6598383966082,,,1215.73,,11.882167824288118,260.75377,1606.775192,,59.5
2006-04-14,137.6598383966082,,,1215.73,,11.882167824288118,260.75377,1608.365899,,59.5
2006-04-17,137.8395669368225,,,1216.14,,11.82876982028557,260.75377,1602.028937,,61.09000015258789
2006-04-18,139.32768814560936,,,1221.65,,12.112990405546078,260.75377,1601.820674,,61.849998474121094
2006-04-19,139.33102051774136,,,1225.39,,12.281805366884003,260.75377,1608.211938,,63.75
2006-04-20,139.39875643379222,,,1224.21,,12.293860340290196,260.75377,1606.668055,,60.959999084472656
2006-04-21,139.5278600920865,,,1227.11,,12.295585537570723,260.75377,1613.769527,,63.20000076293945
2006-04-24,139.44204963356123,,,1223.91,,12.233570362042157,260.75377,1599.455392,,61.650001525878906
2006-04-25,138.74655488617177,,,1224.36,,12.147449017505458,260.75377,1616.153706,,62.779998779296875
2006-04-26,138.73843828300315,,,1226.02,,12.092322038418121,260.75377,1625.478913,,63.650001525878906
2006-04-27,139.2935124790881,,,1225.06,,12.212905772718464,260.75377,1617.692869,,62.959999084472656
2006-04-28,139.67188470521106,,,1226.15,,12.247353051265057,260.75377,1613.63246,,65.08999633789062
2006-05-01,138.68541030057582,,,1227.07,,12.057874759871531,260.75377,1618.602448,,65.16000366210938
2006-05-02,139.40408371329463,,,1230.53,,11.961407268724022,260.75377,1629.042434,,66.55000305175781
2006-05-03,139.01386466055789,,,1230.23,,11.973469797738744,260.75377,1630.361958,,66.45999908447266
2006-05-04,139.28144645554232,,,1233.1,,12.116435763034778,260.75377,1636.573637,,67.4800033569336
2006-05-05,140.15689095964976,,,1237.03,,12.333478173606016,260.75377,1635.886278,,67.98999786376953
2006-05-08,140.08161242128858,,,1238.87,,12.373103562530364,260.75377,1638.896308,,67.55999755859375
2006-05-09,140.2280125237208,,,1240.05,,12.376543882946716,260.75377,1648.401907,,69.68000030517578
2006-05-10,140.2104397723624,,,1239.93,,12.386874918340474,260.75377,1652.80314,,70.37999725341797
2006-05-11,139.08675732718208,,,1239.31,,12.11643576303478,260.75377,1662.753015,,71.02999877929688
2006-05-12,137.7825423125436,,,1232.75,,11.933846927350572,260.75377,1654.954703,,71.12000274658203
2006-05-15,138.06617410621718,,,1224.89,,12.092322038418121,260.75377,1627.581753,,67.41000366210938
2006-05-16,138.1500099820839,,,1223.65,,12.068205795265287,260.75377,1616.660679,,68.61000061035156
2006-05-17,136.41211119370578,,,1218.22,,11.816717365415546,260.75377,1616.935511,,68.1500015258789
